0.0086505,0.0042274,1.19E-05,0.00075768,0.0039919,0.036629,0.00010018,1.11E-06,0.00045835,0.0025205,0.024819,0,0.037121,2.61E-06,0.029831,0.023689,0.015949,0.0041028,3.65E-06,0.0023705,0.00048395,0.0021858,0,0.00036205,0,0.00086992,0,0.00051856,0.0072501,0,0,0.00012877,0,8.00E-06,0.0017484,0.0038411,0.0016651,0.0064932,8.72E-06,0.0026179,0.00030011,0,0.0023164,3.83E-06,0.001711,0.0005711,0.00025538,0.021342,0.02166,0.00056363
0.0064488,0.0027684,0,4.11E-06,0.0033886,0.038661,1.74E-11,0,2.65E-06,0.0014913,0.021663,0,0.028788,2.88E-05,0.024993,0.020565,0.012223,0.0034228,0,0.0008037,2.58E-05,0.00072606,0,2.12E-05,0,4.54E-05,9.00E-11,5.71E-05,0.0048827,0,0,2.92E-06,0,2.57E-05,0.00019402,0.0018056,0.0016237,0.0054949,2.10E-09,0.00074711,9.94E-07,0,0.00088413,5.53E-05,0.00023871,0.00010501,2.17E-06,0.02573,0.014653,2.50E-05
0.0087835,0.0020708,1.16E-05,0.00060452,0.0067486,0.034272,0.00091987,0,1.10E-05,0.0039725,0.027577,5.71E-08,0.035408,7.72E-07,0.01369,0.015408,0.029685,0.02951,0.00083195,5.92E-05,0.00048162,0.00060826,0,1.26E-06,0,0.00045765,0.0077533,4.52E-05,0.00046991,0,0.009097,0,0,2.78E-06,0.00015948,0.0017848,0.00075232,0.01143,0,5.91E-05,0.00023185,3.72E-06,0.0060512,0.00019784,0.00055516,4.99E-06,0.00054752,0.034396,0.014458,2.80E-05
0.0002022,8.67E-05,0,2.52E-06,0.00014002,0.0015697,9.68E-06,0,0,2.41E-05,0.00083419,0,0.0012741,0.00011995,0.00071474,0.0013542,0.00029411,0.00033288,0.00022006,2.94E-07,0,3.74E-05,0,0,0,0,0,2.09E-06,1.28E-05,0,1.43E-08,0,0,0.00010645,0,5.07E-07,6.88E-05,0.00053116,0,0.00035223,0,0,0.00010781,0.0002494,0,0,0,0.0010132,0.00067856,0
0.00069434,0.00028265,0,0.00065955,0.00085007,0.0059326,0,0,5.69E-06,0.00042242,0.0045703,0,0.0018304,1.15E-06,0.00077598,0.0035309,0.00041719,0.00085813,0.00015463,0.0002353,1.49E-07,0.0003622,0,3.63E-08,0,5.61E-06,0.0016718,1.97E-05,9.92E-06,0,0.00023408,0,0,2.08E-06,1.99E-05,0.00017974,1.70E-05,0.0018853,0,0.00049997,0,0,0.00053541,0.00042499,9.64E-07,9.27E-05,0.00022614,0.0020297,0.0013676,1.49E-10
0.0052889,0.0016657,0.00031531,0.0018017,0.0044298,0.013088,0.0023966,4.48E-05,0.00046988,0.0030048,0.014864,0,0.0262,0.0022864,0.011047,0.01605,0.0093777,0.0024866,7.02E-08,0.0013211,0.00074487,0.0017615,0.00017217,0.0002185,0.00012115,0.0012247,0,0.00067273,0.001396,5.07E-05,1.03E-06,2.17E-05,6.69E-05,0.00020497,0.0012951,0.0027964,0.0012871,0.0046356,9.37E-05,0.0016487,0.0010275,0,0.0014543,0.00022217,0.0014492,0.00013369,0.00066021,0.0051565,0.013775,0.00059074
0.0034761,0.0017469,0.00014307,0.0015908,0.0016926,0.0079949,0.0006685,0,0.00016785,0.001355,0.011292,0,0.014359,0,0.0067584,0.010958,0.004546,0.0015336,0,0.0011736,0.00047452,0.0015434,0,0.00032215,0,0.0010611,1.31E-05,0.00059946,0.001333,2.03E-06,3.54E-05,0,0,1.16E-05,0.00058292,0.0018861,0.00065085,0.0024412,0,0.0017296,0.0004058,0,0.001802,0,0.00074033,0.00085027,0.00039143,0.0088533,0.0083322,0.00028082
0.002663,0.00063278,3.54E-07,0.00084687,0.0024476,0.0080126,0.00080391,0,3.53E-05,0.001329,0.0075909,0,0.014141,1.69E-06,0.0062807,0.0072656,0.0051284,0.0011154,4.09E-08,0.000643,0.00037879,0.00085494,4.06E-09,9.45E-05,1.53E-10,0.00048921,4.71E-09,0.00015981,0.00075645,0,2.94E-06,5.98E-06,0,9.25E-06,0.00037352,0.0014439,0.000553,0.0024377,1.53E-10,0.00047126,0.00036442,0,0.00082721,8.37E-08,0.00062649,6.92E-06,0.00039285,0.001826,0.007498,0.00031146
0.00012857,0.00038151,1.47E-06,9.39E-07,0.00026927,0.00072195,9.25E-08,0,7.49E-07,0.00026008,0.00071227,0,0.00057922,0,0.000232,0.0013714,0.00031441,0.00025924,2.01E-05,9.02E-05,3.60E-05,0.00011855,0,6.80E-05,7.44E-07,0.00013351,7.14E-06,0.00012519,6.07E-05,2.25E-09,0,0,0,0,0.00018623,0.0001034,9.62E-05,0.00096068,1.48E-08,1.44E-05,0.00019164,0,0.00014639,1.13E-06,7.82E-05,4.67E-06,1.40E-06,0.00074588,0.0010457,4.89E-06
4.64E-05,0.00023533,0,7.44E-05,0.0003938,0.003936,5.19E-07,0,0,0.0002077,0.002345,0,0.0012573,6.62E-05,0.00048165,0.0026417,0.00060941,0.001144,0.0020338,5.75E-05,0,9.79E-05,0,0,0,2.70E-08,8.33E-06,0,7.59E-05,0,3.86E-06,0,0,2.10E-09,0,1.49E-05,5.97E-06,0.00097531,0,0.00022166,2.18E-12,0,0.00012597,1.45E-08,0,4.86E-09,0,0.00097182,0.0011582,0
3.01E-05,4.06E-05,0,4.40E-05,0.00011125,0.0010395,2.46E-10,0,0,6.71E-05,0.00064092,0,0.00036829,9.21E-06,0.00010513,0.00063535,0.00018626,0.00021456,0.00033957,4.25E-06,0,2.93E-05,0,0,0,5.95E-10,1.79E-05,0,2.03E-05,0,6.38E-06,0,0,0,0,3.28E-06,3.80E-08,0.00027451,0,6.78E-05,0,0,5.36E-05,4.22E-10,0,7.33E-09,0,0.00029519,0.00029694,0
0.022402,0.031945,6.15E-05,0.002144,0.0045668,0.030675,0,0,0.0025155,0.012039,0.038369,0,0.030088,0.0021665,0.0088459,0.037186,0.032274,0.024379,0.00080845,0.033767,0.013852,0.024851,0,0.020331,5.04E-06,0.020015,0,0.0061762,0.015516,0.017174,1.03E-11,3.19E-08,2.48E-06,0.050604,0.019832,0.021735,0.0020069,0.026222,0,0.014815,0.015989,0,0.059908,5.82E-06,0.0057019,0.0020543,0.0028855,0.041348,0.031217,0.0051617
0.0016023,0.00075196,2.44E-05,0.0004797,0.00039113,0.00077842,0.0045563,3.42E-05,5.85E-05,0.0009495,0.0034244,0,0.0022154,0.003871,8.25E-05,0.0037503,0.00075816,0.0017328,0,0.00028529,5.33E-06,0.00043716,0.0001166,0.00022319,0.00011065,0.00054419,0,8.77E-05,0.0003909,0.00025616,0,0,6.94E-05,4.49E-06,0.00037089,0.00071279,0.00031212,0.0014838,6.73E-05,0.0001004,7.58E-05,0,0.0015601,0.00085635,0.00042856,1.54E-05,0.00011454,0,0.00023741,4.42E-07
0.0099941,0.0045353,0.00031958,0.0035718,0.002803,0.010594,0.020283,7.30E-05,0.0011326,0.0054664,0.018631,3.41E-05,0.051878,0.014602,0.0047607,0.024222,0.0081816,0.0059024,2.54E-06,0.0014505,0.0002577,0.0025636,0.00012239,0.00059365,5.61E-05,0.0037369,0.00017384,0.00069342,0.0016186,0.00013753,5.25E-05,1.44E-10,7.05E-05,4.23E-05,0.0025417,0.00393,0.002495,0.010311,0.00014495,0.0024287,0.00085226,6.44E-06,0.0052134,0.0020334,0.0023759,0.00029682,0.00084701,0.0044109,0.013993,0.00082883
0.0001613,0.00064237,5.75E-05,0.0002798,0.0032847,0.014338,0.00020068,0,2.85E-05,0.00025413,0.0048583,0,0.0098188,8.78E-05,0.0058556,0.0085388,0.0016415,0.0053522,0.0011838,1.26E-05,1.05E-06,0.00033338,0,0,0,0,0,0.00023612,0.001278,0,0,0,0,0.0019116,1.69E-05,0.00064273,0.0013268,0.0027119,0,0.0020023,4.74E-05,0,0.00013608,0.0021636,0,5.05E-05,0,0.007655,0.0023632,0
9.40E-05,0.00039974,0,0.00029595,0.00037028,0.0010796,0,0,1.91E-05,0.00022944,0.0013512,0,0.00074571,0,0.00029513,0.001316,0.00021751,0.00043101,2.52E-05,0.000219,0.00017313,0.00024524,0,0.00010472,0,5.53E-05,0.00089627,8.10E-05,0.00029449,0,1.80E-08,0,0,0,7.82E-05,0.00043255,9.97E-05,0.00071551,0,7.53E-05,0,0,0.00023763,2.66E-06,0,0.00028134,2.82E-05,0.00086804,0.00063843,1.01E-07
0.0063689,0.0036819,0.00018125,0.0012455,0.0061995,0.018253,0,0,0.0011401,0.0019565,0.014325,0,0.026912,0,0.027258,0.026647,0.015369,0.0028891,0,0.002086,0.00085807,0.002292,0,0.0016713,0,0.0007297,2.05E-06,0.0011211,0.0059036,4.15E-06,9.99E-07,0,0,0.00013069,0.0015327,0.0025674,0.0013781,0.0042945,0,0.00078459,0.00051013,0,0.0021737,4.62E-05,0.0005145,0.0012381,0.0016239,0.026253,0.01718,0.00011651
0.007469,0.0042205,9.76E-05,0.0011717,0.0066271,0.016326,3.55E-06,0,0.0011414,0.0020157,0.016169,0,0.030309,0,0.028136,0.029212,0.017527,0.0035172,0,0.0023476,0.0009227,0.002849,0,0.0017938,0,0.00091569,2.05E-05,0.0011386,0.005995,2.48E-05,3.00E-07,0,0,0.00014018,0.0018142,0.0032286,0.0016218,0.0051952,0,0.00091682,0.0004577,0,0.0024989,6.00E-05,0.00064056,0.0012449,0.0022268,0.028602,0.017641,3.38E-05
0.0076787,0.0040333,9.19E-05,0.0011446,0.0060276,0.015794,4.91E-06,0,0.00074373,0.0023261,0.017306,0,0.029728,0,0.024256,0.02841,0.015739,0.0035208,0,0.0026671,0.00094923,0.0029858,0,0.0016038,0,0.00079168,6.96E-05,0.0010461,0.00518,6.52E-07,8.78E-06,0,0,0.00016136,0.0015667,0.0028959,0.0015284,0.0050759,0,0.0011395,0.00033983,0,0.0028205,2.13E-05,0.00055469,0.0014465,0.0018128,0.026206,0.017214,0.00014683
0.00028253,0.00029428,0,2.16E-05,0.00027153,0.0037265,1.23E-06,0,2.49E-06,0.00017808,0.002116,0,0.0014074,4.11E-05,0.00070875,0.0031159,0.00083272,0.0012221,0.00050391,3.31E-07,0,5.61E-05,0,0,0,1.17E-06,1.91E-05,0,1.04E-05,0,2.77E-06,0,0,7.98E-06,0,2.51E-06,4.99E-05,0.0013644,0,0.00049872,0,0,0.00024074,3.70E-05,0,9.14E-08,0,0.0016696,0.0015801,0
0.0024256,0.0023854,1.07E-05,0.0023065,0.0041052,0.017501,2.73E-06,0,0,0.00095234,0.00809,0,0.021943,7.96E-08,0.0060886,0.010911,0.0028515,0.0030123,1.30E-08,0.00051523,0.00013156,0.0013407,0,0.0001519,0,8.87E-05,0.00031097,0.00010538,0.002066,0,0.00050983,0,0,9.32E-09,0.00032364,0.0010357,0.00085485,0.00351,0,0.00039358,1.96E-05,0,0.0026106,0.0011674,1.70E-05,0.00035568,0.00015133,0.012944,0.0064441,1.27E-07
0.0016081,0.0015156,1.76E-06,0.0014623,0.0022034,0.010854,8.32E-05,0,1.58E-08,0.00052022,0.0063185,0,0.011832,9.30E-06,0.0026078,0.0084186,0.001123,0.0030028,4.15E-05,0.00039839,3.09E-05,0.00076811,0,5.63E-05,0,4.50E-05,4.19E-05,0.00015022,0.00088249,0,0.00053588,0,0,1.08E-07,0.00013872,0.00057768,0.00041955,0.0025722,0,0.00027215,3.05E-05,0,0.0025593,0.0010036,5.38E-06,0.00019997,4.36E-05,0.008831,0.0038144,7.24E-06
0.0023848,0.0015185,0,0.0011511,0.0014349,0.012345,5.43E-06,0,3.38E-09,0.0011432,0.0071837,3.37E-06,0.0079064,7.16E-05,0.0028362,0.0066608,0.0052875,0.006664,0.00079232,0.00018841,2.33E-05,1.73E-05,0,0,0,3.51E-05,0.0015957,3.60E-06,9.78E-05,0,0.0040361,0,0,0.00075644,1.63E-08,0.0007456,0.00084646,0.0045195,0,0.0014022,0,0,0.0012187,0.00027434,0,9.72E-06,9.18E-07,0.0081275,0.0022775,0
0.022252,0.010795,3.04E-07,0.00049262,0.0043833,0.088719,0.0003185,6.37E-10,4.83E-05,0.0026451,0.055199,1.17E-06,0.11557,7.02E-05,0.083493,0.085057,0.063624,0.019909,7.72E-08,0.0004754,4.74E-05,0.0054909,0,0.00025419,0,0.000276,4.75E-05,0.00019357,0.008642,1.76E-05,0,1.15E-06,0,0.0044015,0.00099328,0.0077546,0.017698,0.025559,4.09E-05,0.0022577,9.93E-05,0,0.0049297,0.018119,6.46E-05,0.00031511,0.00019517,0.1089,0.048877,0
0.0018919,0.00084921,0,1.42E-07,0.00031749,0.006848,1.93E-05,0,1.89E-07,0.00027228,0.0040551,0,0.0088239,3.95E-06,0.0082348,0.0061751,0.0048894,0.0019508,0,3.20E-07,0,0.00017938,0,0,0,8.03E-09,6.22E-08,3.93E-06,0.00059554,0,0,7.85E-10,0,0.00026882,1.07E-05,0.00051067,0.0015424,0.002269,0,3.94E-05,5.68E-08,0,0.00034592,0.0022009,6.20E-06,3.49E-05,1.44E-11,0.0068143,0.0045376,0
0.010552,0.0049035,7.91E-08,0.00061187,0.001542,0.055929,0.0007774,3.97E-06,0.00031858,0.0019957,0.03014,0.00016603,0.086209,0.00042892,0.082935,0.04874,0.01882,0.0093824,2.87E-05,4.26E-05,3.97E-06,0.0021583,0,2.74E-05,0,1.12E-05,0.0010704,0.00020496,0.006129,7.75E-10,1.88E-05,1.04E-05,1.09E-07,0.0086534,8.51E-05,0.0032307,0.036193,0.015761,0,0.0078362,2.35E-05,0,0.0045464,0.048015,6.05E-06,0.00017305,6.45E-05,0.050241,0.030753,0
0.0014195,0.0011527,4.76E-07,0.0010667,0.0021754,0.0085368,1.96E-07,0,0,0.00068734,0.0077582,0,0.010959,0,0.0045756,0.0076483,0.0050443,0.0059536,0.00028381,7.03E-06,1.12E-05,0.00036725,0,4.36E-08,0,6.38E-05,0.0019034,0.00010936,0.00022955,0,0.0038909,0,0,0,1.27E-05,0.00047863,6.98E-05,0.0039217,0,0.00051944,1.07E-06,0,0.0030902,0.00021502,3.47E-09,9.13E-05,0,0.0059437,0.004402,0
0.00018836,0.0012664,9.88E-09,0.001082,0.0046678,0.0074445,0.00040785,0,4.21E-06,0.0014874,0.0094479,0.0033564,0.01034,4.71E-05,0.00081813,0.013614,0.0014961,0.010634,1.27E-07,0.0041159,0.00088037,0.00017836,1.43E-06,0.00046509,0,0.00016538,1.38E-06,0.001196,0.0012163,0.0039115,0,7.85E-06,2.74E-06,0.011566,0.00010189,0.00037062,0.00064397,0.010633,1.69E-05,0.0023871,0.00077707,0,0.011355,4.67E-05,2.91E-05,3.96E-05,0,0.01023,0.010223,0.00021539
6.50E-05,0.00025251,0,2.92E-05,0.00033015,0.004556,0.0001433,0,0,6.40E-05,0.001245,0,0.003909,0.0001084,0.0036444,0.0021102,0.00026646,0.00093188,0.0011054,0.00010028,5.43E-09,4.68E-06,0,0,0,0,3.97E-07,3.25E-06,0.00058107,0,0,0,0,0.0016693,8.44E-09,0.00033111,0.00047663,0.0010495,0,0.00010435,5.59E-06,0,8.04E-06,0.0014643,0,2.70E-07,0,0.0019579,0.0014728,0
0.0031778,0.00096653,0,0.00058205,0.0014101,0.010113,0.0001225,0,0,0.00060438,0.0093829,0,0.015657,0,0.0053375,0.0071071,0.0058071,0.0024187,0,0.00035685,8.82E-05,0.00040316,0,2.44E-09,1.46E-11,0.00010352,9.18E-05,2.05E-05,0.00059259,0,0.00015787,1.35E-09,0,7.91E-09,0.00020641,0.0010654,0.00072818,0.0026075,0,0.00038137,3.18E-05,0,0.00045761,0,0.00029507,8.05E-05,5.68E-05,0.0078017,0.0058756,2.40E-06
0,5.81E-05,0,7.89E-05,0.00010364,0.00066848,3.76E-09,0,0,0.00010005,0.00040375,0.0004638,0.00012336,0,0.00018465,0.00048949,8.39E-05,0.00025612,0,0,0,2.66E-10,0,0,0,0,7.88E-06,7.36E-06,0,0,0,0,1.76E-07,0,0,8.88E-05,2.03E-05,0.0004814,0,0.00010146,0,0,3.11E-05,0,0,6.35E-05,1.88E-06,0.00052546,0.00061607,0
5.82E-07,0.00023796,0,0.00032065,0.00074342,0.0029576,1.00E-06,0,0,6.66E-05,0.001814,0,0.0019439,4.65E-05,0.0012982,0.0022069,0.0010522,0.0024332,0.0030957,0.00020695,1.21E-07,5.84E-05,0,0,1.28E-07,0,0,0,0.000426,0,2.76E-06,0,0,2.64E-06,0,0.00011844,2.11E-05,0.0008928,0,7.92E-05,5.51E-08,0,4.31E-05,2.43E-07,0,2.11E-05,0,0.00064432,0.0009554,0
0.00099485,0.0007992,2.80E-06,0.00070191,0.00076961,0.003911,0.00031096,0,5.01E-05,0.00038825,0.0043661,0,0.0040317,7.25E-05,0.00068378,0.0051176,0.00091889,0.001612,4.24E-05,0.0001905,2.17E-05,0.00045042,0,3.22E-05,0,0.00017307,1.41E-05,0.00018539,0.00031453,0,0.00039056,0,0,0,0.00015274,0.00039643,1.26E-05,0.0012955,0,0.00062601,8.95E-05,0,0.0012377,0.00031791,8.68E-05,0.00036537,0.0003071,0.0039784,0.0021886,8.19E-05
0.0035613,0.0031583,0.00013259,0.0034854,0.0045707,0.012929,6.96E-05,7.75E-07,8.73E-05,0.00070042,0.01281,4.04E-10,0.026433,3.50E-09,0.0047302,0.017606,0.0024119,0.0026457,1.19E-06,0.0011321,0.00022261,0.0025357,0,0.0002567,0,0.00037382,2.58E-05,0.00046416,0.0046923,0,8.19E-05,0,1.68E-10,1.38E-05,0.00084257,0.0014338,0.0011939,0.003865,0,0.00016548,9.82E-05,0,0.0026486,0.0022125,6.67E-06,0.00017861,0.00078106,0.015493,0.0057028,1.31E-06
0.04,0.017459,0,0.002421,0.015521,0.24221,0.0011678,0,1.27E-06,0.012243,0.16926,1.03E-07,0.28018,0.00045574,0.14247,0.1343,0.22334,0.12732,0.00010452,0.001667,0.00056304,0.0012997,0,9.41E-05,0,0.00038449,0.018146,0.00098621,0.0026055,0,0.021074,8.53E-08,0,1.87E-07,0.00050035,0.010664,0.0066562,0.089858,0.00013304,0.013583,2.43E-05,0,0.011227,0.0016615,0.00085383,7.08E-05,0.00012779,0.18249,0.085267,1.24E-08
0,0.0004272,0,7.87E-05,0.00047654,0.0060502,6.13E-05,0,0,0.00047911,0.0016093,0.001642,0.0012027,0,0.00061694,0.0024561,0.00053492,0.00088463,0,5.39E-10,0,5.37E-05,0,0,0,0,0,0.00023395,0,2.68E-05,0,0,0.00025067,0,0.00011065,0.00042674,0.00016301,0.0027375,0,0.00045158,2.06E-06,0,0.00016992,0,0,3.52E-06,0,0.0028721,0.0035082,0
0.006019,0.01013,0.00054303,0.0016944,0.006768,0.019853,0.0010768,0,0.001779,0.0056376,0.01846,0.0013787,0.024755,5.62E-06,0.005298,0.028202,0.010234,0.016895,0.00013749,0.011103,0.0035943,0.0070819,3.86E-06,0.0048538,0,0.0040877,0,0.0040379,0.0083959,0.0076988,0,4.46E-07,1.21E-05,0.023052,0.0054112,0.0054411,0.0016776,0.018568,1.79E-06,0.0035242,0.0044051,0,0.028516,1.24E-05,0.0024963,0.0019624,0.00035066,0.029942,0.02264,0.0019942
4.98E-07,0.00019425,0,0.00041549,0.00052827,0.0015483,3.25E-05,0,1.41E-07,0.00028722,0.0013771,7.69E-05,0.0014017,0,0.00030069,0.0024025,0.00029318,0.0011729,0,2.33E-05,0,4.81E-05,1.26E-07,1.41E-06,0,8.54E-07,4.22E-06,0.00013013,0.00018991,2.21E-05,0,0,1.17E-06,0.0001192,7.04E-05,0.00024257,0.00021838,0.0019286,0,0.00051928,6.67E-07,0,0.00017122,0,2.62E-06,8.09E-05,2.28E-13,0.0014657,0.0024491,0
0.0001761,0.00043873,0,2.04E-05,0.00062408,0.001754,0,0,2.15E-05,0.00055137,0.0011525,0,0.0007739,0.00077576,0.00052049,0.0019017,0.00072215,0.00067658,1.31E-08,0.00047957,0.00015765,0.00021333,0,5.87E-05,0,9.22E-05,0,0.00010659,9.90E-05,0.00038154,0,8.34E-05,9.86E-06,0.0030777,0.0003528,0.00030019,8.96E-05,0.0029198,1.92E-08,0.0035215,0.00050115,0,0.0029094,0,0.0003285,2.08E-05,1.26E-06,0.0027059,0.00094744,1.65E-05
0.0081474,0.0057995,1.54E-06,0.00041511,0.0021138,0.086985,0.0054546,5.34E-06,0.0012431,0.0018591,0.036329,0.0001783,0.10724,0.0025862,0.084213,0.055628,0.018398,0.0034574,0.0012884,4.51E-05,1.21E-05,0.0023815,0,3.65E-05,0,4.63E-05,8.75E-07,0.0007526,0.011398,5.74E-06,0,4.07E-06,2.16E-06,0.048869,0.00029383,0.0057879,0.026175,0.015753,0,0.001387,6.07E-05,0,0.0012241,0.060817,3.98E-05,0.00076121,0.00011844,0.092255,0.032756,3.80E-06
0.00030837,0.00040532,0,0.00031523,0.00093285,0.0032155,0,0,6.72E-08,0.00029931,0.0012272,0,0.001096,0,0.00055759,0.0017345,0.00030111,0.0011253,0.00013391,0.00034808,1.73E-06,0.00029439,0,7.35E-06,0,1.05E-05,0.0011534,7.78E-05,0.00012351,0,0.00014442,0,0,0,1.96E-07,0.00032905,0.00025908,0.0012752,0,6.63E-05,3.36E-08,0,0.00047223,0.00024345,0,0.0011377,0.00015397,0.0014608,0.00067925,0
4.12E-06,4.27E-05,0,0,0.00017008,0.0010539,0,0,0,0.00018611,0.0006306,0,0.0003166,0.00010343,0.00094834,0.0010167,0.00013593,0.00021444,0,0.0002923,1.30E-06,1.30E-05,0,4.62E-07,0,5.97E-07,0,1.10E-05,4.62E-07,0.00036178,0,1.62E-05,7.11E-07,0.0013138,1.16E-05,9.67E-06,0,0.0019199,0,0.00077576,9.24E-05,0,0.0012222,0,7.18E-06,8.73E-12,0,0.00076976,0.00049095,0
0.0010586,0.00021029,2.90E-05,6.30E-05,0.00053321,0.0015837,9.42E-05,0,3.14E-10,0.00031574,0.0017456,0,0.0042464,0.00012248,0.00061064,0.001349,0.00092457,0.00030635,0,9.75E-05,5.17E-07,0.00014477,0,1.10E-05,0,9.58E-07,9.87E-07,4.84E-05,0.00010372,0,3.53E-09,0,0,3.01E-08,5.13E-05,0.00023346,0.00016985,0.00059708,0,0.00012388,4.01E-05,1.44E-06,0.00036228,5.24E-06,4.59E-05,0,1.13E-09,0.00088619,0.0013315,3.42E-06
6.30E-06,0.00011294,0,0.00025788,0.00017097,0.00087267,0,0,0,0.00017811,0.00049456,0.00043587,0.00024217,0,0.00014098,0.0007341,0.00012789,0.00038915,0,6.07E-05,0,9.77E-06,0,3.02E-08,0,3.51E-06,1.09E-05,1.65E-05,3.91E-05,0,0,0,8.42E-05,1.01E-05,2.42E-05,9.48E-05,4.02E-05,0.00057875,0,0.00029074,1.70E-05,0,8.86E-05,2.08E-08,0,4.38E-06,0,0.00047832,0.00082451,0
0.0098345,0.007305,0.0006132,0.0020126,0.0071211,0.027326,5.38E-05,0,0.001119,0.003696,0.022121,0,0.041822,1.04E-07,0.035328,0.03055,0.014164,0.0047364,1.07E-06,0.0031524,0.0013403,0.005438,0,0.0025068,0,0.0015533,8.18E-05,0.0025807,0.0095401,0,2.46E-05,0,0,0.0006749,0.0028664,0.0059974,0.0025117,0.0088505,1.06E-06,0.0017148,0.0014964,0,0.0027795,3.31E-05,0.0016952,0.0013409,0.0014044,0.040052,0.027628,0.00077806
0.021995,0.026309,0.00058807,0.0066564,0.011767,0.085758,0.0002614,2.50E-06,0.0012292,0.0077489,0.050633,0,0.092048,3.40E-05,0.045026,0.07155,0.02404,0.011063,8.96E-06,0.0070147,0.0019488,0.01233,0,0.0051905,1.04E-07,0.004662,6.52E-05,0.0051661,0.023105,3.18E-05,3.16E-05,0,0,0.00024043,0.0068165,0.015028,0.0081475,0.02402,4.79E-07,0.0026366,0.0033549,0,0.0054739,0.00058946,0.0032804,0.00086019,0.0031084,0.11118,0.069707,0.00063796
0.0091261,0.0089862,2.61E-05,0.00018705,0.0061697,0.034402,0.00051866,0,0.00023647,0.0031949,0.015503,0,0.030431,1.90E-05,0.022101,0.022825,0.0072192,0.0034578,2.75E-06,0.0011826,0.00066962,0.003078,0,0.0010568,3.29E-06,0.00084766,1.18E-07,0.0012042,0.0086342,6.68E-05,0,0,0,0.00080898,0.0018287,0.0040573,0.0067069,0.010184,0,0.00054606,0.00056088,0,0.00091875,0.0011974,0.00050003,8.37E-05,2.02E-05,0.041056,0.029569,0.00016898
0.005215,0.0029805,1.46E-07,0.001809,0.0037004,0.016048,0.0024319,0,1.98E-08,0.0020387,0.017053,0,0.032493,1.55E-07,0.0090232,0.014517,0.0071124,0.0031963,2.20E-07,0.001017,0.00035077,0.0012391,0,0.00022478,0,0.0004871,0.00018944,8.51E-05,0.001521,0,0.00046363,0,0,0,0.00044326,0.0022484,0.00076079,0.0050785,0,0.00090331,0.00014301,4.68E-05,0.0023581,0.00011619,0.00060587,0.00034868,0.00031478,0.015636,0.012085,4.06E-05
0.00097661,0.00075939,1.82E-09,0.00069818,0.0011725,0.0041428,0.00011031,0,1.47E-09,0.00033775,0.0038283,0,0.0069304,1.46E-07,0.0011763,0.0040149,0.000675,0.0011846,3.47E-05,0.00024772,2.68E-05,0.00044494,0,9.98E-05,0,7.96E-05,2.87E-05,2.41E-05,0.000655,0,0.00026624,0,0,2.68E-09,0.00010206,0.00031702,0.00013435,0.0011357,0,0.00022784,3.33E-06,0,0.00097448,0.00029523,1.89E-05,0.00012013,0.00010023,0.0068814,0.0021731,8.56E-07
0.0020364,0.002998,2.06E-05,6.54E-05,0.0018477,0.006513,2.79E-06,0,0.0003861,0.0017837,0.0034931,0,0.0025457,0.00052078,0.0013772,0.0035921,0.0071541,0.0026284,0,0.003142,0.0010145,0.0019287,0,0.0012822,1.60E-05,0.0023903,0,0.00082614,0.0023817,0.00040491,0,0,2.81E-07,0.012152,0.0018345,0.0030457,0.00075978,0.0045341,0,0.0068184,0.00090418,0,0.0062775,1.64E-05,0.0013914,0.00023941,4.44E-05,0.0080753,0.0044151,5.33E-05
0,7.44E-05,0,0,0.00051886,0.00068308,9.57E-08,0,0,0.00028692,0.00079859,3.80E-07,0.00036538,8.13E-05,0.00041773,0.0015059,4.41E-05,9.73E-05,0,0.0004094,0,0,0,1.24E-06,0,0,0,5.05E-06,0,0.00048954,0,1.86E-06,3.81E-06,0.00078441,1.89E-05,1.24E-07,3.20E-06,0.0025582,0,0.00028214,2.39E-05,0,0.0010334,0,1.26E-06,0,2.17E-05,0.00094999,0.0009692,0
0.0016453,0.0011484,0.00016252,0.00096907,0.001365,0.00099452,0.0044035,6.82E-05,0.00027451,0.0008905,0.00316,0,0.0023015,0.0046722,0.00061147,0.0050314,0.0015079,0.0015942,0,0.00044398,0.00048534,0.0010029,7.48E-05,0.00025778,6.66E-05,0.00056324,1.02E-05,0.00030345,0.00087774,0.00011558,0,0,5.58E-05,8.13E-05,0.00081982,0.0011727,0.00067138,0.0013075,6.35E-05,0.00075026,7.57E-05,0,7.17E-06,0.00041973,0.0010984,0.00019642,0.00032952,2.14E-07,5.16E-05,9.74E-05
0.00047564,0.00030684,0,0.00031049,0.00081071,0.0023038,4.81E-05,0,0,0.00022216,0.0022912,0,0.0034756,0,0.0012061,0.0017564,0.0021539,0.0025754,0.00023808,4.81E-05,5.01E-08,1.61E-06,0,0,0,2.08E-05,0.00037906,5.42E-05,0.00010785,0,0.00093801,0,0,4.19E-08,1.99E-06,0.00024565,1.31E-06,0.0010011,0,0.00018086,1.28E-06,0,0.0004524,2.23E-05,3.61E-06,2.40E-07,2.10E-10,0.0043633,0.00082105,0
